tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'1904235008610672830',"RT @BasedMikeLee: Shocking as it may seem that DC bureaucrats gave SBA loans to infants, it shouldn’t be—considering that this kind of fraud becomes increasingly inevitable when a government simply becomes too big to be held accountable

That’s why the @DOGE effort must culminate in a permanent restructuring of how, where, and to what degree the federal government may spend our money",en,Retweet,364,12522,3044,1066,2208269,2025-03-24 14:12:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904207359477469580',RT @RapidResponse47: .@SecretaryBurgum announces $830 million in savings at @Interior by cutting contracts for useless surveys https://t.co/DORXKoUT4H,en,Retweet,404,20623,3611,565,1655485,2025-03-24 12:23:07,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1904206839861923843/pu/vid/avc1/1280x720/B4IVGaU3e-EvwBoJ.mp4?tag=12
'1904280236151488731',@TobyPhln 🎯,qme,Reply,35,626,55,71,26372,2025-03-24 17:12:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904280087135916187',Well said by @SecScottBessent,en,Tweet,1744,86695,16853,3276,17915400,2025-03-24 17:12:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904279802011419098',@DJSnM Noted,en,Reply,16,1030,61,78,31486,2025-03-24 17:10:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904279271075377328',@asteadfastfaith @LauraLoomer @IndivisibleTeam Interesting,en,Reply,27,1617,178,87,73393,2025-03-24 17:08:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904225819133989145',"RT @AutismCapital: 🚨 ELON MUSK: “The SBA was handing out $330M in loans to people under the age of 11. The youngest was a 9 month old who got a $100,000 loan. That’s a very precocious baby we’re talking about here.”",en,Retweet,320,10005,1813,582,1246063,2025-03-24 13:36:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904278405761159540',@FBIDDBongino 🔥🔥,qme,Reply,19,2893,185,157,63625,2025-03-24 17:05:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904231337285861388',RT @SpaceX: Falcon 9’s first stage has landed on LZ-1 in Florida https://t.co/Ma6dpDgLsF,en,Retweet,349,22209,2808,888,1971437,2025-03-24 13:58:24,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",,,video,https://video.twimg.com/amplify_video/1904231300883447808/vid/avc1/1920x1080/78tkzCEWQGuLjccO.mp4?tag=16
'1904229344450318430',RT @SpaceX: Liftoff! https://t.co/0ZBLGWvT9p,en,Retweet,263,17248,2340,586,1478547,2025-03-24 13:50:29,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",,,video,https://video.twimg.com/amplify_video/1904229297750945792/vid/avc1/1920x1080/SsJkIEZRZnX_6SQW.mp4?tag=16
'1904250648520003867',"RT @NatReconOfc: MISSION SUCCESS: NRO &amp; @USSF_SSC launched NROL-69 today at 1:48 p.m. EDT on a @SpaceX Falcon 9 rocket from Cape Canaveral Space Force Station.

Press release: https://t.co/lrGHXWur4v https://t.co/LHXlWn3ZeI",en,Retweet,69,3146,731,142,1010913,2025-03-24 15:15:08,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,https://www.nro.gov/Portals/135/Documents/news/press/2025/250324%20NROL-69%20Press%20Release%20FINAL.pdf?ver=bS80udq5lMsFKTxDEuTOpw%3d%3d,photo,https://pbs.twimg.com/media/Gm1B21jWQAAvYDJ.jpg
'1904277392476049477',"@SpaceChickJen People believe what the legacy media tells them.

Unfortunately, propaganda works.",en,Reply,48,5894,270,263,56541,2025-03-24 17:01:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904277110522622399',https://t.co/0YyFXL0md9,zxx,Tweet,55360,334364,70885,10683,35913893,2025-03-24 17:00:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1904206786573291521/vid/avc1/576x1024/eSoTmu6ILWALw0NQ.mp4?tag=16
'1904275931096564201',"@SecretaryTurner @Sec_Noem Congrats!

Crazy that this was ever a thing.",en,Reply,29,2326,183,92,31364,2025-03-24 16:55:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904275770379297075',Fact check: True 🤣🤣,en,Tweet,1128,57036,6425,2987,23603729,2025-03-24 16:54:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904225958858457588',"RT @bennyjohnson: 🚨BREAKING: Elon Musk, while wearing a “Trump was right about everything” hat says DOGE uncovered $330 million in SBA loans to children under 11 years old: 

""The youngest was a 9 month year old, who received a $100,000 loan."" https://t.co/vzeYjpsBTX",en,Retweet,6675,124069,25459,3683,7093400,2025-03-24 13:37:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1904225901283262464/vid/avc1/1280x720/L9bQh7WXJGNraIRk.mp4?tag=16
'1904274990150603135',"Best place to hide a dead body is page 2 of The Atlantic magazine, because no one ever goes there",en,Tweet,3189,145541,16690,8782,42042056,2025-03-24 16:51:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904273358675419168',"@robbystarbuck They thought that was a Tesla showroom, but it was actually the Dept of Education. Joke’s on them.",en,Reply,49,3964,297,235,104823,2025-03-24 16:45:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904272968328347712',"Turns out that we can get radical leftists to burn down any government department if we just put a Tesla logo on it! 

This will be so easy. They’ll never figure it out.",en,Tweet,3145,192454,27773,9547,29239427,2025-03-24 16:43:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904229429947027488',RT @TrumpWarRoom: 🚨Attorney General @PamBondi announces the DOJ will prosecute fraud that @DOGE uncovers &amp; bring back the death penalty for violent criminals https://t.co/TyWPj6JUHA,en,Retweet,419,15492,3334,1037,1151099,2025-03-24 13:50:49,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1904229406123458560/pu/vid/avc1/1280x720/PBfpsOp1NMA3qt9d.mp4?tag=12
'1904270334293168192',"RT @teslaownersSV: Trump on Elon Musk
“I got rid of the electric car mandate. I have no idea how that affects him but it’s probably not good. He still never asked me for a thing. I think that’s an amazing attribute.”
 https://t.co/B2JRFaZ6KL",en,Retweet,332,12197,2043,473,1059643,2025-03-24 16:33:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1904248605638270976/vid/avc1/854x450/VOsj-zW28y6ggfyI.mp4?tag=16
'1904270496327442874',🇺🇸🇺🇸,art,Tweet,588,60992,8381,2221,39097386,2025-03-24 16:34:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904269819832119477',@libsoftiktok @usedgov @DOGE Wow!,und,Reply,25,2054,180,132,115660,2025-03-24 16:31:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904249849668636775',@AlinaHabba Congratulations!,en,Reply,20,2098,149,117,47058,2025-03-24 15:11:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904223820237439247',RT @HawleyMO: Today I am introducing my bill to STOP liberal judges’ serial abuse of their power by BANNING nationwide injunctions,en,Retweet,508,56945,9581,4679,2193625,2025-03-24 13:28:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904236505373249712',"RT @Tesla_AI: If cars had brains ... oh wait, they do https://t.co/jceZsH4tTj",en,Retweet,647,25700,2598,1007,1691747,2025-03-24 14:18:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gm01AHwawAARjM5.jpg
'1904242079875948586',😂,art,Tweet,4706,311093,36993,12126,52758959,2025-03-24 14:41:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904228426388787505',"RT @SecRollins: Just finished up another great Cabinet meeting. Takeaways👇

-@POTUS’ example of energy in office will be the standard by which all future presidents will be judged.

-The President has assembled the most qualified — and unified — Cabinet in history.

-The bureaucracy will never reform itself; @DOGE is right-sizing the government to the size and scope the American people mandated — and the Cabinet fully stands behind @elonmusk. Don’t judge DOGE by the standards of the class that lives and dies by the D.C. model. Judge it by the standards of the world-beating entrepreneurs that only America produces. 

📷: Getty",en,Retweet,901,41902,7459,4528,2481152,2025-03-24 13:46:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gm0tqCnbcAAZMAS.jpg
'1904166369161363906',"RT @cb_doge: Grok's new image editor is soo good! 🔥

Try it now! https://t.co/tc999Za0QO",en,Retweet,1062,18345,2252,1871,1805172,2025-03-24 09:40:14,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/Gmz1HTwakAARV7H.jpg
'1904175780621357209',@jsnnsa @DavidSHolz Exactly,en,Reply,17,620,44,106,31525,2025-03-24 10:17:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904158147171787137',RT @RapidResponse47: UAE pledges $1.4 trillion investment in US https://t.co/UnAIXJGDYv,en,Retweet,404,13984,2770,918,1436678,2025-03-24 09:07:34,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.semafor.com/article/03/24/2025/uae-pledges-1-trillion-investment-in-us-artificial-intelligence-semiconductors-energy,,
'1904164031939711165',@nataliegwinters They’re hiding their organizers and funders,en,Reply,58,5528,750,266,80486,2025-03-24 09:30:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904161469622554786',True,en,Tweet,2587,206514,33599,16216,34626140,2025-03-24 09:20:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904161334461087856',This is insane,en,Tweet,2028,85534,18719,3473,45213271,2025-03-24 09:20:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904161161001472490',@iam_smx Yup,und,Reply,64,4066,144,289,53757,2025-03-24 09:19:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904066567547003155',"RT @cb_doge: The people of South Africa want to know the truth. 

𝕏 is the #1 News App on the AppStore in South Africa! 🥇 https://t.co/oRoDkPktPi",en,Retweet,153,11157,2044,1180,1495935,2025-03-24 03:03:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1904066494025338880/vid/avc1/1048x720/Ud8I0PUP4azZBLVg.mp4?tag=16
'1904069353693126978',🇺🇸🇺🇸,art,Tweet,1762,116442,20796,5345,13881629,2025-03-24 03:14:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904066720358072394',You are the media now,en,Tweet,603,36528,6738,2599,9741167,2025-03-24 03:04:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904031891612672066',"RT @realRobertCK: NEWS24: SOUTH AFRICAN AIR FORCE HAS COLLAPSED

Over 98% of SAAF aircraft are grounded - only 6 out of 330 are operational due to lack of maintenance funds.

31 years of ANC corruption has turned a once-world-class force into a laughing stock. South Africa is defenceless.",en,Retweet,1182,29075,6267,2144,1963098,2025-03-24 00:45:52,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/Gmx60HnXIAA5Yrt.png
'1904060806687236182',"RT @cb_doge: 🚨DEMOCRATIC PARTY IS DYING!

Americans' favorable view of the Democratic Party has fallen to 29%, the lowest ever recorded in CNN's polling dating back more than 30 years. https://t.co/7euuMHEnG0",en,Retweet,514,12606,2690,1144,1820023,2025-03-24 02:40:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1904060716224847872/vid/avc1/1280x720/Gm18_8eIBSLeeIhv.mp4?tag=16
'1904065163407368212',"The legacy media never mentions white genocide in South Africa, because it doesn’t fit their narrative that whites can be victims",en,Tweet,4029,193759,42340,9754,54224389,2025-03-24 02:58:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904063488009613697',RT @ray4tesla: This Chinese driver owns both a Tesla vehicle with FSD and Huawei AITO M9 with ADS. He prefers FSD over ADS for his daily driving. FSD can be activated anywhere he wants. ADS can only be activated in pre-mapped areas (not high-definition maps) and it’s still rule-based solution on BEV+transformer architecture. FSD is fundamentally better.,en,Retweet,408,5881,1240,303,1861169,2025-03-24 02:51:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1904063415112577024/vid/avc1/886x496/NDxg0pRB_QJADtgA.mp4?tag=16
'1903877665339412894',"RT @listen_2learn: Norm Eisen accidentally told the truth that Judge Juan Merchan was part of his Bragg lawfare team. It didn’t take him long to figure out that he messed up. 

I previously posted that Norm appeared to say that he was writing documents for the judge. 

If true, that means Norm created the Bragg case, he worked with the witness Michael Cohen, and he worked with the judge. 

Seems illegal to me.",en,Retweet,3175,32348,14417,772,2078173,2025-03-23 14:33:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1903877606010753024/vid/avc1/1280x720/U4iklFp-auVqc69-.mp4?tag=16
'1903885184413409522',"RT @Jason2bartlett: If you see something, Say something!

There is a genocide unfolding in South Africa",en,Retweet,132,8213,1595,551,1324576,2025-03-23 15:02:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904062249288839520',Wow,qst,Tweet,1455,61813,9583,1802,45162527,2025-03-24 02:46:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904060846977782090',@thulani_6 ❤️,qme,Reply,17,883,71,89,35869,2025-03-24 02:40:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904060455158428146',https://t.co/FrY2PeWUsU,zxx,Tweet,42169,688972,60770,27307,102232127,2025-03-24 02:39:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/ext_tw_video/1903936192216768512/pu/vid/avc1/720x1280/bPQYp6RaaLydy30N.mp4?tag=12
'1904059305793388828',The Democratic Party is dying,en,Tweet,1705,162505,21215,7991,69430692,2025-03-24 02:34:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904059207671833005',https://t.co/H8FGSFIW1C,zxx,Tweet,14295,571059,86580,18094,65441049,2025-03-24 02:34:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GmyTwgLXYAAaPPP.jpg
'1904058097552724146',"RT @MarioNawfal: ELON: I WANT TO DO A GIGANTIC ART PROJECT THAT LOOKS LIKE AN ALIEN PLANET

“I do own a piece of property that's just across the river [near Starbase].

I want to do this gigantic art project there that looks like an alien planet.

People could visit it.

I might live there occasionally. 

It's an alien planet art project. 

That'd be cool.”

Source: Tesla All-Hands Meeting, March 20, 2025",en,Retweet,386,6409,1157,636,2067798,2025-03-24 02:30:00,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,video,https://video.twimg.com/ext_tw_video/1904057653766320128/pu/vid/avc1/1280x720/WbQHcQRJIpGy9J5p.mp4?tag=12
'1904055918687408472',@Fxhedgers The backlash against him will backfire,en,Reply,22,1234,97,83,30196,2025-03-24 02:21:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904055296093311406',@HarmeetKDhillon Tesla,tr,Reply,13,3002,138,160,52675,2025-03-24 02:18:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1903971689349669128',"RT @ChadMizelle47: This week, we are giving the Supreme Court another chance to reverse many of these injunctions. Time for the Court to act to stop lawless injunctions.",en,Retweet,180,10752,2387,463,1886890,2025-03-23 20:46:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904054531417108889',Good question,en,Tweet,2683,171972,23103,3427,61719993,2025-03-24 02:15:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1903821721922097318',"RT @libsoftiktok: A convicted felon sexually assaulted a 5-year-old girl multiple times. Liberal Judge Susan Crawford could have put him away for 60 years.

She let him walk after 2.

She’s running for Supreme Court in Wisconsin.

Wisconsin voters: DO NOT VOTE FOR SUSAN
 https://t.co/x9tfVcUEtg",en,Retweet,2314,109818,48470,2258,3976047,2025-03-23 10:50:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1897669689913782272/vid/avc1/1920x1080/lqPofnjpk4_HFQ8U.mp4?tag=16
'1904002350970192010',"RT @alessandrajokes: We thank you, Elon Musk. https://t.co/6JwIgyB8Jy",en,Retweet,3845,38938,9499,3511,2238318,2025-03-23 22:48:29,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,video,https://video.twimg.com/amplify_video/1904001488742961152/vid/avc1/1920x1080/uLtZsvPEdSwUpvgn.mp4?tag=16
'1903994834417000759',"RT @FoxNews: 'TREAD VERY CAREFULLY': @AGPamBondi warned @RepJasmine (D-TX) after the Democrat threatened @elonmusk during a nationwide call with the Tesla Takedown movement, suggesting Musk should be ""taken down."" https://t.co/Qp9jxtgium https://t.co/SycJ9bmWfu",en,Retweet,519,19423,4130,1929,1397612,2025-03-23 22:18:37,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",,https://trib.al/xQEDpUy,video,https://video.twimg.com/amplify_video/1903994574525419520/vid/avc1/1080x1920/-w4RdYQ3hF5dybBL.mp4?tag=16
'1903783101735539080',"RT @gregoryjon: Next time your liberal friends say @elonmusk is buying the election for WI Supreme Court, show em this.  Vote @BradSchimel , Save Wisconsin.  @WisGOP @WisDems https://t.co/ViMOcxXetU",en,Retweet,729,8933,3247,336,951559,2025-03-23 08:17:16,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GmuYmZmaQAAuy7c.jpg
'1904045586124349675',https://t.co/iPo6zVuIBF,zxx,Tweet,2820,157831,18190,5465,18485243,2025-03-24 01:40:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/ext_tw_video/1903808293702680577/pu/vid/avc1/720x724/i7qS1-eZ1ez1pjGX.mp4?tag=12
'1903979190967246888',RT @Sadie_NC: Facts! https://t.co/PSg1qan3Z7,en,Retweet,897,28378,4489,676,1419230,2025-03-23 21:16:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GmxK--LbkAAZ5Zx.jpg
'1904042597087150272',@HeftyHaruspex 😳,qme,Reply,26,1134,47,62,59083,2025-03-24 01:28:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904042314110022077',https://t.co/XcheVISGsW,zxx,Tweet,4743,186761,18338,6244,25567685,2025-03-24 01:27:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/ext_tw_video/1903854265170378753/pu/vid/avc1/742x720/0nUVGXmAN6p4jgZc.mp4?tag=12
'1904041980981592226',https://t.co/XvaBwhPwTx,zxx,Tweet,18580,673277,67668,33841,79288916,2025-03-24 01:25:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1903466790526832640/vid/avc1/720x1280/oRuli5odf0jDDy5m.mp4?tag=16
'1903974184818000366',RT @Sadie_NC: So true.🤨🤨 https://t.co/JdgtNaJHEt,en,Retweet,3653,120701,16907,1440,3689989,2025-03-23 20:56:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GmxGbjKWEAAIaA6.jpg
'1904024803721560528',RT @chamath: Follow the dollars…,en,Retweet,762,9291,1792,458,1907472,2025-03-24 00:17:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1903988396936090098',"RT @GuntherEagleman: Almost a quarter of a trillion dollars and the Left is big mad. 

Thank you DOGE! https://t.co/pwqxjWeor3",en,Retweet,415,24830,4942,1059,1378571,2025-03-23 21:53:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GmxTWuEWIAAgdmC.jpg
'1904031132527526128',https://t.co/OuvbPJ4A5f,zxx,Tweet,4655,246194,55232,13716,22534225,2025-03-24 00:42:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gmx6OOPaMAAx183.jpg
'1904030674836701480',💯,art,Tweet,5207,412864,38067,10912,69606515,2025-03-24 00:41:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904030373899616736',No more loans to babies or people too old to be alive (ie stolen Social Security numbers),en,Tweet,2316,133979,24843,5496,19801226,2025-03-24 00:39:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1904029691591176513',@Rothmus @TheBabylonBee 😂,qme,Reply,10,1127,62,123,29054,2025-03-24 00:37:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1903870729059189021',"RT @libsoftiktok: Daily reminder that Soros purchased our Justice System.

The districts with Soros-backed prosecutors saw an increase in crime.

It's time to rid our justice system of rogue prosecutors and DAs and activist judges. https://t.co/8lwmCeFlKJ",en,Retweet,1714,24429,8209,1009,1296817,2025-03-23 14:05:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GmvoVbkWsAAQib6.jpg
'1904000472270225739',"RT @DOGE: Weekly Credit Card Update!

Pilot program with 16 agencies to audit unused/unneeded credit cards. After 5 weeks, ~298,000 cards have been de-activated.

As a reminder, at the start of the audit, there were ~4.6M active cards/accounts, so still more work to do. https://t.co/GXPemQt5Db",en,Retweet,750,35659,7158,1604,1984802,2025-03-23 22:41:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GmxeVo2a8AATItd.jpg
'1904029213167853610',@Austen Yes,und,Reply,31,1010,55,70,33381,2025-03-24 00:35:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1903963297101001092',"RT @America1stLegal: Explosive documents reveal a shocking, government-backed censorship operation.

USAID and the Global Engagement Center colluded with the UK government and media firms to manipulate public discourse and censor Americans.",en,Retweet,1041,12565,4652,904,2609858,2025-03-23 20:13:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1903967305056350516',@Noahpinion We will look back on this in a few years and realize that peace was the right option for Ukraine and America. Mark my words.,en,Reply,107,2497,250,399,65395,2025-03-23 20:29:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1903850279188963779',"RT @MarioNawfal: 🚨🇺🇸AG BONDI: JUDGE BOASBERG IS TRYING TO CONTROL OUR ENTIRE FOREIGN POLICY

""This is an out-of-control judge...There are 261 reasons why Americans are safer today, and that's because those people are now in an El Salvador prison…”

https://t.co/8OOjSOBMOZ",en,Retweet,323,14146,3092,1008,3072612,2025-03-23 12:44:13,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1903811890079305728/pu/vid/avc1/1280x720/znBnMozjngNsao05.mp4?tag=12
'1903962218435125533',@Rothmus 💯,qme,Reply,26,1311,110,133,40366,2025-03-23 20:09:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1903958773762281857',@MattWalshBlog True,en,Reply,16,2244,95,145,122156,2025-03-23 19:55:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1903955958369329661',@BasedBeffJezos 💯,qme,Reply,21,764,55,84,32015,2025-03-23 19:44:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1903955731344220292',@BasedBeffJezos 🎯,qme,Reply,10,598,45,53,30250,2025-03-23 19:43:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1903851402406907967',RT @zerohedge: $53BN company fleeing Delaware to reincorporate in Indiana. Good job woke Delaware activist judges.,en,Retweet,378,20956,3634,513,3009982,2025-03-23 12:48:40,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1903953802115322344',@RadioGenoa !!,qam,Reply,25,2212,152,169,50611,2025-03-23 19:35:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1903951369607729322',RT @cb_doge: I now use Grok to edit memes. 😎 https://t.co/g80ksUiK98,en,Retweet,638,6547,1203,843,1504966,2025-03-23 19:25:54,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1903940313510494208/pu/vid/avc1/754x720/EeU_r6rA4d0Hp40c.mp4?tag=12
'1903951712534122604',@WallStreetMav Yup,und,Reply,31,2287,134,186,69414,2025-03-23 19:27:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1903951060789600473',@WallStreetMav !!,qam,Reply,18,1012,83,109,200639,2025-03-23 19:24:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1903939093366439989',@DaanBarnard True,en,Reply,15,746,64,111,30137,2025-03-23 18:37:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1903938997845365200',@MattWalshBlog True,en,Reply,53,5555,212,161,178261,2025-03-23 18:36:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
